index,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,day_of_trip,pickup_zip,pickup_borough,dropoff_zip,dropoff_borough
11722,id0617875,2,4/9/16 12:23,4/9/16 12:36,1,-73.9731369,40.74834824,-73.98654175,40.75032425,Saturday,10016,Manhattan,10001,Manhattan
11723,id1785981,2,5/17/16 17:39,5/17/16 17:58,3,-73.98378754,40.7697258,-73.99302673,40.75752258,Tuesday,10023,Manhattan,10018,Manhattan
11724,id2943355,2,2/20/16 1:19,2/20/16 1:21,1,-73.93682861,40.79763031,-73.94104767,40.79233551,Saturday,10035,Manhattan,10029,Manhattan
11725,id0619621,1,4/5/16 18:40,4/5/16 18:46,3,-73.97045135,40.75589371,-73.96079254,40.76399231,Tuesday,10022,Manhattan,10065,Manhattan
11726,id2068564,1,3/20/16 18:10,3/20/16 18:15,1,-73.99952698,40.73375702,-73.98431396,40.74360275,Sunday,10011,Manhattan,10016,Manhattan
11727,id0928305,1,1/22/16 20:05,1/22/16 20:22,1,-73.96915436,40.7610054,-73.99011993,40.73854828,Friday,10022,Manhattan,10003,Manhattan
11728,id1631779,2,5/31/16 19:53,5/31/16 19:59,1,-73.98178101,40.76573563,-73.98204041,40.77703094,Tuesday,10019,Manhattan,10023,Manhattan
11729,id0072130,1,3/24/16 8:22,3/24/16 8:25,1,-73.99710083,40.74462128,-73.98781586,40.74100876,Thursday,10011,Manhattan,10010,Manhattan
11730,id3761206,1,1/3/16 17:11,1/3/16 17:31,1,-73.95983124,40.77355957,-73.99736023,40.72496033,Sunday,10075,Manhattan,10012,Manhattan
11731,id0913270,2,4/6/16 20:41,4/6/16 20:53,1,-73.99686432,40.7371521,-73.98163605,40.72455597,Wednesday,10011,Manhattan,10009,Manhattan
11732,id0484297,2,4/14/16 16:24,4/14/16 16:30,1,-73.96970367,40.76579285,-73.95869446,40.78103638,Thursday,10065,Manhattan,10028,Manhattan
11733,id1209400,1,5/16/16 10:57,5/16/16 10:58,1,-73.99651337,40.7412796,-73.99651337,40.7412796,Monday,10011,Manhattan,10011,Manhattan
11734,id1855393,1,3/22/16 11:38,3/22/16 11:42,1,-73.95805359,40.78151703,-73.96221924,40.77878189,Tuesday,10128,Manhattan,10028,Manhattan
11735,id0020783,2,6/25/16 9:22,6/25/16 9:34,1,-73.98381042,40.76293945,-73.99226379,40.76887894,Saturday,10019,Manhattan,10019,Manhattan
11736,id0931789,1,1/9/16 15:46,1/9/16 16:02,3,-73.97493744,40.7417984,-73.96432495,40.77473831,Saturday,10016,Manhattan,10021,Manhattan
11738,id3577858,1,6/3/16 10:24,6/3/16 10:31,3,-74.00650024,40.73235703,-73.99468231,40.74019241,Friday,10014,Manhattan,10011,Manhattan
11739,id0692388,2,5/18/16 14:33,5/18/16 15:13,1,-73.96144104,40.77157974,-74.00110626,40.70743179,Wednesday,10021,Manhattan,10038,Manhattan
11740,id2146094,1,2/17/16 8:48,2/17/16 9:04,1,-73.98314667,40.76790619,-73.96257782,40.76710892,Wednesday,10019,Manhattan,10065,Manhattan
11741,id1866160,2,5/28/16 12:31,5/28/16 12:42,1,-73.96092224,40.79943085,-73.97953033,40.78369904,Saturday,10025,Manhattan,10024,Manhattan
11742,id0147131,2,4/1/16 19:29,4/1/16 19:34,1,-73.98100281,40.76330566,-73.9695282,40.76351547,Friday,10019,Manhattan,10022,Manhattan
11743,id0952941,2,4/29/16 19:11,4/29/16 19:17,1,-73.96227264,40.7634201,-73.97122955,40.7509613,Friday,10065,Manhattan,10017,Manhattan
11744,id3501260,2,3/26/16 10:13,3/26/16 10:17,1,-73.98983002,40.74134827,-73.99185181,40.74894333,Saturday,10010,Manhattan,10001,Manhattan
11746,id2757823,1,1/1/16 19:13,1/1/16 19:36,1,-73.97671509,40.75911713,-73.98439026,40.76244354,Friday,10022,Manhattan,10019,Manhattan
11748,id3560922,2,4/9/16 16:30,4/9/16 16:46,3,-73.99075317,40.74945831,-73.99204254,40.73358154,Saturday,10001,Manhattan,10003,Manhattan
11751,id2468096,1,5/7/16 19:45,5/7/16 20:07,2,-73.98683929,40.7665062,-73.9865036,40.73436737,Saturday,10019,Manhattan,10003,Manhattan
11752,id2579689,1,3/25/16 0:16,3/25/16 1:00,1,-73.96460724,40.79179764,-74.00905609,40.64706039,Friday,10025,Manhattan,11220,Brooklyn
11753,id3439751,1,3/30/16 19:29,3/30/16 19:47,1,-73.98594666,40.75210953,-73.97102356,40.76074982,Wednesday,10018,Manhattan,10022,Manhattan
11754,id3497668,1,2/9/16 19:47,2/9/16 19:49,1,-73.96342468,40.76182556,-73.9673996,40.75641632,Tuesday,10065,Manhattan,10022,Manhattan
11755,id3953176,1,2/8/16 15:54,2/8/16 16:07,1,-73.98144531,40.75836182,-73.98421478,40.73736954,Monday,10036,Manhattan,10010,Manhattan
11756,id0101540,2,3/1/16 18:00,3/1/16 18:12,1,-74.00334167,40.74735641,-73.98973846,40.73897552,Tuesday,10011,Manhattan,10003,Manhattan
11757,id3859148,1,3/7/16 14:29,3/7/16 14:51,1,-73.99658966,40.73904419,-74.01617432,40.70596313,Monday,10011,Manhattan,10004,Manhattan
11758,id1413976,2,4/25/16 7:53,4/25/16 8:04,1,-73.9621582,40.75936508,-73.98095703,40.72096634,Monday,10022,Manhattan,10009,Manhattan
11759,id3400437,2,2/19/16 12:01,2/19/16 12:21,1,-73.9582901,40.76472855,-73.99555206,40.72325516,Friday,10065,Manhattan,10012,Manhattan
11760,id0351348,2,5/8/16 17:15,5/8/16 17:23,1,-73.97592926,40.76554108,-73.98161316,40.76455688,Sunday,10019,Manhattan,10019,Manhattan
11761,id1349066,2,4/21/16 13:00,4/21/16 13:42,2,-73.99337769,40.7333107,-73.97841644,40.75680923,Thursday,10003,Manhattan,10036,Manhattan
11763,id3725976,1,3/6/16 17:11,3/6/16 17:17,1,-73.93740845,40.80165863,-73.94572449,40.80796051,Sunday,10035,Manhattan,10027,Manhattan
11764,id2404059,2,4/24/16 0:02,4/24/16 0:29,2,-73.97637939,40.78903961,-73.93595886,40.85723114,Sunday,10024,Manhattan,10040,Manhattan
11765,id1008771,1,2/10/16 12:05,2/10/16 12:12,1,-73.96704865,40.76686096,-73.9728775,40.75878525,Wednesday,10065,Manhattan,10022,Manhattan
11766,id1966591,2,4/21/16 22:58,4/21/16 23:14,2,-74.00400543,40.74801254,-73.9757843,40.79558563,Thursday,10011,Manhattan,10025,Manhattan
11767,id1110877,2,4/8/16 20:45,4/8/16 20:55,1,-73.97441864,40.73118591,-73.99862671,40.73813248,Friday,10009,Manhattan,10011,Manhattan
11768,id1174600,2,2/17/16 21:02,2/17/16 21:17,1,-73.98214722,40.76767349,-73.98040771,40.73862076,Wednesday,10019,Manhattan,10010,Manhattan
11769,id0743956,2,2/28/16 4:01,2/28/16 4:10,1,-74.00343323,40.74365997,-73.97802734,40.74319839,Sunday,10011,Manhattan,10016,Manhattan
11770,id0758935,1,5/10/16 15:26,5/10/16 15:35,1,-73.99723053,40.73684692,-73.98075867,40.74205399,Tuesday,10011,Manhattan,10016,Manhattan
11771,id0892192,2,3/6/16 3:47,3/6/16 4:01,4,-73.99308014,40.74159622,-73.94814301,40.79554367,Sunday,10010,Manhattan,10029,Manhattan
11772,id0185843,1,1/20/16 10:57,1/20/16 11:13,2,-74.00901794,40.71759033,-74.00039673,40.7264328,Wednesday,10013,Manhattan,10012,Manhattan
11773,id2123782,2,1/3/16 1:06,1/3/16 1:10,1,-73.98908234,40.75888824,-73.97493744,40.76506805,Sunday,10036,Manhattan,10019,Manhattan
11774,id1958819,2,5/16/16 17:50,5/16/16 18:01,1,-73.99147034,40.73194885,-74.00518036,40.74158859,Monday,10003,Manhattan,10011,Manhattan
11775,id3377386,1,6/12/16 1:22,6/12/16 1:33,3,-73.98962402,40.73015976,-73.97626495,40.75884628,Sunday,10003,Manhattan,10022,Manhattan
11776,id0888560,1,2/20/16 17:14,2/20/16 17:20,1,-73.98856354,40.74796295,-73.9763031,40.75671005,Saturday,10001,Manhattan,10017,Manhattan
11777,id3575468,2,1/24/16 11:38,1/24/16 11:47,1,-73.98291016,40.72276688,-73.98006439,40.73765564,Sunday,10009,Manhattan,10010,Manhattan
11778,id0754252,1,5/7/16 14:38,5/7/16 14:44,1,-74.01331329,40.70740891,-74.01435089,40.71007156,Saturday,10006,Manhattan,10006,Manhattan
11780,id0172995,2,4/10/16 3:13,4/10/16 3:26,1,-74.00205994,40.73955536,-73.98891449,40.72306442,Sunday,10011,Manhattan,10002,Manhattan
11781,id3985289,2,4/17/16 22:29,4/17/16 22:46,1,-73.98999786,40.75691986,-73.94995117,40.78443146,Sunday,10036,Manhattan,10128,Manhattan
11782,id3404213,1,6/21/16 17:35,6/21/16 17:54,1,-73.98189545,40.75810623,-73.98944855,40.75706482,Tuesday,10036,Manhattan,10036,Manhattan
11783,id0298358,1,2/6/16 22:42,2/6/16 22:56,1,-74.01691437,40.70910645,-73.98525238,40.71915054,Saturday,10280,Manhattan,10002,Manhattan
11784,id3164995,2,1/18/16 3:25,1/18/16 3:51,1,-73.98343658,40.75127411,-73.89637756,40.70081329,Monday,10018,Manhattan,11385,Queens
11785,id3046275,1,5/13/16 14:19,5/13/16 14:28,1,-73.9807663,40.77005005,-73.96307373,40.77069855,Friday,10023,Manhattan,10021,Manhattan
11786,id0449570,1,2/12/16 18:16,2/12/16 18:26,1,-73.95264435,40.77665329,-73.96743011,40.75650787,Friday,10028,Manhattan,10022,Manhattan
11787,id1008816,1,2/12/16 8:14,2/12/16 8:23,1,-73.96899414,40.79851151,-73.97990417,40.78120804,Friday,10025,Manhattan,10023,Manhattan
11788,id0018462,2,5/23/16 10:42,5/23/16 10:59,1,-73.94953156,40.82787323,-73.97594452,40.78134155,Monday,10031,Manhattan,10024,Manhattan
11789,id3714889,1,4/12/16 20:07,4/12/16 20:13,1,-73.98577881,40.75073242,-73.98961639,40.73833847,Tuesday,10018,Manhattan,10003,Manhattan
11790,id2679535,2,6/30/16 18:55,6/30/16 19:23,5,-74.01039886,40.71158981,-73.9860611,40.76807022,Thursday,10007,Manhattan,10019,Manhattan
11791,id2790513,2,1/9/16 19:40,1/9/16 19:52,2,-73.96808624,40.79199982,-73.97943878,40.76317978,Saturday,10025,Manhattan,10019,Manhattan
11792,id1207158,1,2/11/16 12:13,2/11/16 12:21,1,-73.9640274,40.76795578,-73.97109985,40.76506424,Thursday,10065,Manhattan,10065,Manhattan
11793,id1074994,1,5/25/16 9:24,5/25/16 9:41,1,-73.94921112,40.77697372,-73.97129059,40.75373459,Wednesday,10028,Manhattan,10017,Manhattan
11794,id1963802,1,4/29/16 17:37,4/29/16 17:52,2,-73.97359467,40.75808716,-73.98773956,40.76495743,Friday,10022,Manhattan,10019,Manhattan
11795,id1533042,2,4/9/16 19:40,4/9/16 19:54,1,-73.9467926,40.78073883,-73.96488953,40.80652237,Saturday,10128,Manhattan,10025,Manhattan
11796,id1351672,1,4/28/16 22:45,4/28/16 23:12,1,-73.99484253,40.73132324,-73.97962189,40.67768478,Thursday,10003,Manhattan,11217,Brooklyn
11797,id0589133,2,1/1/16 15:20,1/1/16 15:22,1,-73.97790527,40.7834053,-73.97185516,40.78624725,Friday,10024,Manhattan,10024,Manhattan
11798,id0965283,2,5/21/16 18:43,5/21/16 18:53,1,-73.97906494,40.7772522,-73.95542145,40.78559113,Saturday,10023,Manhattan,10128,Manhattan
11799,id2786045,1,4/13/16 10:57,4/13/16 11:05,1,-73.97284698,40.75409698,-73.95910645,40.77186203,Wednesday,10017,Manhattan,10021,Manhattan
11800,id3335946,1,6/13/16 13:46,6/13/16 14:03,1,-73.95658112,40.78654861,-73.9743576,40.76211548,Monday,10128,Manhattan,10019,Manhattan
11801,id2464874,2,1/21/16 22:06,1/21/16 22:17,2,-73.9802475,40.78318787,-73.98508453,40.7603035,Thursday,10024,Manhattan,10019,Manhattan
11802,id0083248,1,2/7/16 19:28,2/7/16 19:30,1,-73.95820618,40.76459885,-73.95638275,40.76809311,Sunday,10065,Manhattan,10021,Manhattan
11804,id1586774,2,5/5/16 18:01,5/5/16 18:09,1,-73.99298096,40.75109482,-73.99886322,40.73955536,Thursday,10001,Manhattan,10011,Manhattan
11806,id3347826,2,5/5/16 13:09,5/5/16 13:25,2,-73.99282074,40.76755905,-73.97937775,40.76356125,Thursday,10019,Manhattan,10019,Manhattan
11807,id1344440,2,4/21/16 9:32,4/21/16 10:07,1,-73.98557281,40.74758148,-73.97776031,40.76427841,Thursday,10001,Manhattan,10019,Manhattan
11808,id1165402,2,2/5/16 17:05,2/5/16 17:09,1,-73.96022034,40.77889633,-73.96024323,40.77294159,Friday,10028,Manhattan,10021,Manhattan
11809,id3150178,2,1/1/16 0:18,1/1/16 0:34,1,-73.97496796,40.77772141,-73.97388458,40.75742722,Friday,10023,Manhattan,10022,Manhattan
11810,id2906900,2,5/4/16 21:34,5/4/16 21:58,1,-73.95955658,40.78265762,-73.9511261,40.72968674,Wednesday,10128,Manhattan,11222,Brooklyn
11811,id0784432,1,2/21/16 12:45,2/21/16 12:58,1,-73.98760223,40.75056458,-73.98287201,40.76454544,Sunday,10001,Manhattan,10019,Manhattan
11812,id0987165,2,6/9/16 14:06,6/9/16 14:20,1,-73.97686005,40.75197983,-73.96708679,40.7610817,Thursday,10017,Manhattan,10022,Manhattan
11813,id1755899,2,2/27/16 13:56,2/27/16 14:05,1,-73.97801971,40.76345825,-73.96250916,40.77595139,Saturday,10019,Manhattan,10075,Manhattan
11814,id0048006,1,2/16/16 19:24,2/16/16 19:34,1,-73.9765625,40.75551224,-73.95371246,40.77938843,Tuesday,10017,Manhattan,10028,Manhattan
11815,id1322846,1,3/25/16 17:35,3/25/16 17:41,1,-74.00191498,40.73503876,-74.00150299,40.74668121,Friday,10014,Manhattan,10011,Manhattan
11816,id0917155,2,6/20/16 8:24,6/20/16 8:28,1,-73.98049164,40.75090027,-73.97550201,40.7551384,Monday,10016,Manhattan,10017,Manhattan
11817,id1071695,2,6/4/16 12:03,6/4/16 12:06,1,-73.98348999,40.77569962,-73.98022461,40.78376389,Saturday,10023,Manhattan,10024,Manhattan
11818,id2317647,1,5/27/16 1:21,5/27/16 1:33,1,-73.98956299,40.72596741,-73.99446869,40.7502594,Friday,10003,Manhattan,10001,Manhattan
11819,id0362968,1,6/27/16 13:00,6/27/16 13:07,1,-74.00582886,40.74990082,-74.00343323,40.75635529,Monday,10001,Manhattan,10001,Manhattan
11821,id2608157,2,5/20/16 10:39,5/20/16 10:48,1,-73.95413971,40.77051926,-73.95851135,40.78158569,Friday,10075,Manhattan,10128,Manhattan
11822,id2095176,2,2/20/16 3:04,2/20/16 3:18,3,-73.99185181,40.7223053,-73.97039795,40.75907516,Saturday,10002,Manhattan,10022,Manhattan
11823,id3610331,1,2/18/16 19:43,2/18/16 19:49,1,-73.97248077,40.75839615,-73.96246338,40.77046967,Thursday,10022,Manhattan,10021,Manhattan
11824,id2175970,1,4/20/16 8:33,4/20/16 9:12,1,-74.00018311,40.67823792,-73.96940613,40.74952698,Wednesday,11231,Brooklyn,10017,Manhattan
11825,id0400793,1,4/13/16 8:08,4/13/16 8:35,1,-73.98755646,40.72436523,-73.97607422,40.75890732,Wednesday,10009,Manhattan,10022,Manhattan
11826,id1921372,2,3/15/16 16:22,3/15/16 16:29,1,-73.99350739,40.73646927,-73.99919128,40.74449158,Tuesday,10011,Manhattan,10011,Manhattan
11827,id2468129,1,6/28/16 16:02,6/28/16 16:07,1,-73.95899963,40.77166367,-73.96899414,40.76972198,Tuesday,10021,Manhattan,10065,Manhattan
11829,id3874675,1,5/23/16 19:09,5/23/16 19:15,2,-73.98658752,40.76671219,-74.00222015,40.75109863,Monday,10019,Manhattan,10001,Manhattan
11830,id2230263,1,1/7/16 15:14,1/7/16 15:34,1,-74.0006485,40.7421875,-73.97457886,40.76370239,Thursday,10011,Manhattan,10019,Manhattan
11831,id2148978,2,4/2/16 14:10,4/2/16 14:25,3,-73.98782349,40.7572403,-73.95111847,40.77798843,Saturday,10036,Manhattan,10028,Manhattan
11832,id3238687,1,5/16/16 23:06,5/16/16 23:14,1,-74.00727844,40.7408905,-74.01560211,40.71151733,Monday,10014,Manhattan,10280,Manhattan
11833,id2973848,1,2/3/16 11:04,2/3/16 11:32,1,-73.97055817,40.7616539,-74.00807953,40.71979523,Wednesday,10022,Manhattan,10013,Manhattan
11834,id3532243,2,1/7/16 21:42,1/7/16 21:54,6,-73.97483826,40.7497673,-73.98452759,40.76393127,Thursday,10017,Manhattan,10019,Manhattan
11835,id3959436,2,3/23/16 16:54,3/23/16 17:15,2,-74.00524902,40.72820663,-73.9825592,40.75697327,Wednesday,10014,Manhattan,10036,Manhattan
11837,id3702389,2,5/19/16 21:55,5/19/16 22:13,1,-73.99269867,40.74602127,-73.98206329,40.77085876,Thursday,10001,Manhattan,10023,Manhattan
11839,id0893659,1,4/21/16 17:50,4/21/16 17:59,1,-73.9729538,40.75245667,-73.97159576,40.76519012,Thursday,10017,Manhattan,10065,Manhattan
11840,id2042057,2,5/17/16 19:16,5/17/16 19:19,6,-73.98789978,40.75492096,-73.99077606,40.75092316,Tuesday,10018,Manhattan,10001,Manhattan
11841,id0693429,1,4/19/16 7:09,4/19/16 7:16,1,-73.98934937,40.75191116,-73.97392273,40.75272751,Tuesday,10018,Manhattan,10017,Manhattan
11842,id2831480,2,6/20/16 8:22,6/20/16 8:39,1,-73.94268036,40.78596878,-73.90010071,40.81639099,Monday,10029,Manhattan,10455,Bronx
11843,id1705715,2,5/20/16 0:12,5/20/16 0:24,1,-73.98422241,40.76248932,-73.97973633,40.73962021,Friday,10019,Manhattan,10010,Manhattan
11844,id1292015,2,2/22/16 11:44,2/22/16 11:51,1,-74.01385498,40.71326065,-74.00800323,40.73971939,Monday,10007,Manhattan,10014,Manhattan
11845,id2983686,1,4/16/16 20:48,4/16/16 21:03,1,-74.00637817,40.70918274,-73.99205017,40.72608948,Saturday,10038,Manhattan,10012,Manhattan
11846,id1969532,1,5/12/16 13:50,5/12/16 14:04,1,-73.97509003,40.75000381,-73.97509003,40.75000381,Thursday,10017,Manhattan,10017,Manhattan
11847,id2686835,2,5/27/16 22:21,5/27/16 22:27,1,-73.98480988,40.73649216,-73.97988129,40.74912643,Friday,10003,Manhattan,10016,Manhattan
11848,id3406736,2,5/26/16 17:54,5/26/16 18:17,1,-73.97008514,40.75608444,-73.99284363,40.74968719,Thursday,10022,Manhattan,10001,Manhattan
11849,id1785100,1,5/19/16 23:32,5/19/16 23:44,1,-73.96714783,40.80605698,-73.95471954,40.78388977,Thursday,10025,Manhattan,10128,Manhattan
11850,id2679340,2,4/5/16 3:16,4/5/16 3:19,1,-73.99752045,40.7298317,-74.00283813,40.72473145,Tuesday,10012,Manhattan,10012,Manhattan
11851,id1486312,1,3/10/16 2:59,3/10/16 3:03,2,-73.98395538,40.7498436,-73.98596954,40.74824524,Thursday,10018,Manhattan,10001,Manhattan
11852,id2622528,1,3/22/16 21:56,3/22/16 22:03,1,-73.98284149,40.69438934,-73.95785522,40.68924713,Tuesday,11201,Brooklyn,11238,Brooklyn
11853,id3309318,1,6/1/16 0:14,6/1/16 0:37,1,-73.97817993,40.68487549,-73.87782288,40.68732071,Wednesday,11217,Brooklyn,11208,Brooklyn
11854,id1756474,2,5/22/16 23:23,5/22/16 23:30,1,-74.00144196,40.72792053,-73.99079895,40.7503891,Sunday,10012,Manhattan,10001,Manhattan
11855,id3366453,1,6/23/16 23:24,6/23/16 23:38,1,-73.97038269,40.76486588,-73.99086761,40.75587082,Thursday,10065,Manhattan,10018,Manhattan
11856,id3523746,2,3/23/16 19:27,3/23/16 19:39,6,-73.991539,40.75019836,-73.98686981,40.76197052,Wednesday,10001,Manhattan,10019,Manhattan
11857,id3164382,1,2/18/16 21:59,2/18/16 22:20,2,-73.98256683,40.77165604,-73.96643066,40.75406265,Thursday,10023,Manhattan,10022,Manhattan
11858,id2087544,1,5/13/16 19:28,5/13/16 19:42,1,-73.9646225,40.75575638,-73.94006348,40.78622818,Friday,10022,Manhattan,10029,Manhattan
11860,id0507768,2,5/28/16 1:08,5/28/16 1:11,1,-73.94914246,40.71115112,-73.95181274,40.70770264,Saturday,11211,Brooklyn,11211,Brooklyn
11861,id1023667,2,5/27/16 14:55,5/27/16 15:12,1,-73.98225403,40.74867249,-73.99646759,40.72570038,Friday,10016,Manhattan,10012,Manhattan
11862,id1306766,2,3/8/16 15:18,3/8/16 15:23,3,-73.96923065,40.76028824,-73.96005249,40.77070999,Tuesday,10022,Manhattan,10021,Manhattan
11863,id0978449,1,3/3/16 7:22,3/3/16 7:26,1,-73.99626923,40.7382164,-73.98529816,40.73744583,Thursday,10011,Manhattan,10003,Manhattan
11864,id0184287,1,4/25/16 21:00,4/25/16 21:10,1,-73.97740936,40.75185394,-73.95890045,40.78264999,Monday,10017,Manhattan,10128,Manhattan
11865,id1598878,2,2/24/16 18:33,2/24/16 18:48,5,-73.98806763,40.72377777,-73.95635223,40.7134552,Wednesday,10009,Manhattan,11211,Brooklyn
11866,id3528170,2,3/15/16 16:20,3/15/16 16:28,1,-74.00660706,40.7190094,-73.99562073,40.72166061,Tuesday,10013,Manhattan,10012,Manhattan
11867,id1984605,1,1/19/16 12:07,1/19/16 12:15,1,-73.96538544,40.76315689,-73.95922852,40.77455139,Tuesday,10065,Manhattan,10075,Manhattan
11868,id3220581,1,3/14/16 12:48,3/14/16 13:15,1,-73.98054504,40.74423599,-73.99037933,40.73501968,Monday,10016,Manhattan,10003,Manhattan
11869,id2625473,2,1/12/16 21:54,1/12/16 22:03,2,-73.97663116,40.7574501,-73.96511078,40.76921082,Tuesday,10017,Manhattan,10065,Manhattan
11870,id2715691,2,4/30/16 11:04,4/30/16 11:19,3,-73.95528412,40.77007294,-73.97885895,40.75050735,Saturday,10021,Manhattan,10016,Manhattan
11871,id1370550,2,2/27/16 12:46,2/27/16 13:03,1,-73.97808075,40.75268555,-73.97886658,40.74095154,Saturday,10017,Manhattan,10016,Manhattan
11872,id1826463,2,2/3/16 17:57,2/3/16 18:08,1,-73.99726105,40.75728226,-73.97920227,40.75268936,Wednesday,10018,Manhattan,10017,Manhattan
11873,id0721604,1,6/20/16 11:52,6/20/16 11:57,1,-73.97471619,40.75588989,-73.97103882,40.76127243,Monday,10017,Manhattan,10022,Manhattan
11874,id0146711,1,2/24/16 23:41,2/24/16 23:51,1,-74.00826263,40.70414352,-73.99196625,40.68969345,Wednesday,10005,Manhattan,11201,Brooklyn
11876,id0776961,2,5/5/16 21:55,5/5/16 22:07,1,-73.96800995,40.75550079,-73.96316528,40.76699829,Thursday,10022,Manhattan,10065,Manhattan
11877,id1758336,1,4/28/16 20:41,4/28/16 20:52,1,-74.00718689,40.72711563,-73.98875427,40.73109436,Thursday,10013,Manhattan,10003,Manhattan
11878,id1844986,1,2/16/16 17:28,2/16/16 17:34,1,-73.95944977,40.78103638,-73.97026062,40.78915405,Tuesday,10028,Manhattan,10024,Manhattan
11879,id2082125,2,6/9/16 20:07,6/9/16 20:19,3,-73.98769379,40.74394989,-73.98905182,40.75764847,Thursday,10010,Manhattan,10036,Manhattan
11881,id1942204,2,4/28/16 8:23,4/28/16 8:50,1,-73.99356079,40.72742844,-73.98274994,40.76214981,Thursday,10012,Manhattan,10019,Manhattan
11882,id2965691,2,6/14/16 12:52,6/14/16 13:08,2,-73.97257233,40.75579453,-73.99342346,40.74812317,Tuesday,10022,Manhattan,10001,Manhattan
11883,id2742108,2,3/14/16 14:20,3/14/16 14:30,1,-73.97692108,40.75924301,-73.98236847,40.77248764,Monday,10020,Manhattan,10023,Manhattan
11884,id2769045,1,4/12/16 11:23,4/12/16 11:42,1,-73.98881531,40.74889374,-73.97068024,40.76491165,Tuesday,10001,Manhattan,10065,Manhattan
11886,id2087949,1,6/26/16 18:03,6/26/16 18:18,3,-73.96686554,40.77260208,-73.97767639,40.7545433,Sunday,10021,Manhattan,10017,Manhattan
11887,id2154915,2,4/8/16 23:09,4/8/16 23:12,5,-73.9805603,40.78280258,-73.97381592,40.79178238,Friday,10024,Manhattan,10025,Manhattan
11890,id2441571,2,5/5/16 16:11,5/5/16 16:20,1,-73.98586273,40.75590134,-73.97896576,40.76199722,Thursday,10036,Manhattan,10019,Manhattan
11891,id2164649,2,4/30/16 22:59,4/30/16 23:22,1,-73.99176788,40.7647171,-74.01174164,40.70157623,Saturday,10019,Manhattan,10004,Manhattan
11892,id1005349,2,5/28/16 21:23,5/28/16 21:42,3,-73.98628235,40.76728058,-73.97946167,40.74446869,Saturday,10019,Manhattan,10016,Manhattan
11893,id2637668,1,6/14/16 13:50,6/14/16 13:55,1,-73.94970703,40.77230072,-73.95670319,40.77096939,Tuesday,10028,Manhattan,10021,Manhattan
11894,id2650250,2,2/15/16 23:07,2/15/16 23:11,2,-73.98587799,40.75885773,-73.9801712,40.76728821,Monday,10036,Manhattan,10019,Manhattan
11895,id3543379,1,4/27/16 18:55,4/27/16 19:03,2,-73.96479034,40.77549362,-73.95435333,40.76726532,Wednesday,10075,Manhattan,10021,Manhattan
11896,id3088315,1,6/3/16 11:57,6/3/16 12:00,1,-73.97623444,40.78088379,-73.97021484,40.78419113,Friday,10024,Manhattan,10024,Manhattan
11898,id0713349,2,6/5/16 18:42,6/5/16 18:49,1,-73.96717072,40.76639938,-73.97823334,40.75783157,Sunday,10065,Manhattan,10020,Manhattan
11899,id2231512,2,3/3/16 17:07,3/3/16 17:16,1,-73.9744873,40.75370026,-73.99076843,40.74449921,Thursday,10017,Manhattan,10010,Manhattan
11900,id3471532,2,2/25/16 21:48,2/25/16 22:12,6,-73.98188782,40.77320099,-73.98007202,40.78995895,Thursday,10023,Manhattan,10024,Manhattan
11901,id1548992,1,3/8/16 21:23,3/8/16 21:34,1,-73.98834229,40.74609375,-73.99350739,40.76702118,Tuesday,10001,Manhattan,10019,Manhattan
11904,id2019890,2,5/25/16 23:38,5/25/16 23:58,2,-74.00808716,40.71725082,-73.9521637,40.73406982,Wednesday,10013,Manhattan,11222,Brooklyn
11905,id1390242,2,3/24/16 20:42,3/24/16 20:44,1,-73.96938324,40.76634979,-73.96321106,40.7748909,Thursday,10065,Manhattan,10075,Manhattan
11906,id0764842,2,3/7/16 11:17,3/7/16 11:43,6,-73.97657013,40.77651215,-73.99802399,40.75497818,Monday,10023,Manhattan,10001,Manhattan
11907,id1126671,1,5/7/16 23:15,5/7/16 23:30,1,-73.99899292,40.7547493,-73.97143555,40.78268051,Saturday,10001,Manhattan,10024,Manhattan
11908,id1126128,2,3/15/16 22:31,3/15/16 22:41,5,-73.98648834,40.72174835,-74.00925446,40.72005081,Tuesday,10002,Manhattan,10013,Manhattan
11910,id3728506,1,4/3/16 17:51,4/3/16 18:05,1,-73.98603821,40.76196289,-73.95219421,40.77124023,Sunday,10019,Manhattan,10075,Manhattan
11911,id3609396,2,3/12/16 1:47,3/12/16 1:52,1,-73.9943161,40.74576569,-74.0025177,40.75000381,Saturday,10001,Manhattan,10001,Manhattan
11912,id3184067,2,3/26/16 9:12,3/26/16 9:19,3,-73.97554779,40.77622986,-73.95554352,40.77632141,Saturday,10023,Manhattan,10028,Manhattan
11913,id1078709,2,1/29/16 19:49,1/29/16 19:55,5,-73.98761749,40.74155045,-73.99115753,40.748909,Friday,10010,Manhattan,10001,Manhattan
11914,id1552630,2,1/1/16 22:56,1/1/16 23:01,1,-73.95967865,40.7708931,-73.95262146,40.78749466,Friday,10021,Manhattan,10029,Manhattan
11915,id2113035,2,5/15/16 1:34,5/15/16 1:39,1,-73.98020172,40.75992966,-73.97754669,40.75382996,Sunday,10020,Manhattan,10017,Manhattan
